401  812.413200 1.320E-25 2.843E-02.09130.270 1901.58560.820.000000             V6         GROUND 31 17 1A1      32 18 0A2     355420 1 1 1 1 1 0  1008.0 1008.0
401  812.413200 1.320E-25 2.843E-02.09130.270 1901.58560.820.000000             V6         GROUND 31 17 1A2      32 18 0A1     355420 1 1 1 1 1 0  1008.0 1008.0
401  812.484380 1.170E-25 3.848E-02.09520.271 1919.38160.700.000000             V6         GROUND 22 18 1E       23 19 0E      355420 1 1 1 1 1 0   720.0  720.0
401  812.716910 8.610E-26 2.106E-02.08990.143 2016.36350.860.000000             V6         GROUND 48 15 1E       49 16 0E      355420 1 1 1 1 1 0  1552.0 1552.0
401  812.964340 1.290E-25 2.409E-02.09000.184 1918.52230.860.000000             V6         GROUND 39 16 1E       40 17 0E      355420 1 1 1 1 1 0  1264.0 1264.0
401  813.117260 1.450E-25 2.928E-02.09160.281 1881.29010.800.000000             V6         GROUND 30 17 1A2      31 18 0A1     355420 1 1 1 1 1 0   976.0  976.0
401  813.117260 1.450E-25 2.928E-02.09160.281 1881.29010.800.000000             V6         GROUND 30 17 1A1      31 18 0A2     355420 1 1 1 1 1 0   976.0  976.0
401  813.137390 5.100E-26 1.936E-02.09000.113 2137.97720.860.000000             V6         GROUND 56 14 1A1      57 15 0A2     355420 1 1 1 1 1 0  1808.0 1808.0
401  813.137390 5.100E-26 1.936E-02.09000.113 2137.97720.860.000000             V6         GROUND 56 14 1A2      57 15 0A1     355420 1 1 1 1 1 0  1808.0 1808.0
401  813.169100 1.260E-25 4.046E-02.09590.264 1904.78620.700.000000             V6         GROUND 21 18 1E       22 19 0E      355420 1 1 1 1 1 0   688.0  688.0
401  813.455790 9.920E-26 2.134E-02.08990.151 1985.34700.860.000000             V6         GROUND 47 15 1E       48 16 0E      355420 1 1 1 1 1 0  1520.0 1520.0
401  813.685060 1.440E-25 2.444E-02.09000.190 1893.17160.860.000000             V6         GROUND 38 16 1E       39 17 0E      355420 1 1 1 1 1 0  1232.0 1232.0
401  813.819220 1.580E-25 3.003E-02.09200.290 1861.62620.790.000000             V6         GROUND 29 17 1A2      30 18 0A1     355420 1 1 1 1 1 0   944.0  944.0
401  813.819220 1.580E-25 3.003E-02.09200.290 1861.62620.790.000000             V6         GROUND 29 17 1A1      30 18 0A2     355420 1 1 1 1 1 0   944.0  944.0
401  813.851650 1.340E-25 4.224E-02.09660.256 1890.82420.690.000000             V6         GROUND 20 18 1E       21 19 0E      355420 1 1 1 1 1 0   656.0  656.0
401  813.891930 6.020E-26 1.956E-02.08980.112 2101.94590.860.000000             V6         GROUND 55 14 1A1      56 15 0A2     355420 1 1 1 1 1 0  1776.0 1776.0
401  813.891930 6.020E-26 1.956E-02.08980.112 2101.94590.860.000000             V6         GROUND 55 14 1A2      56 15 0A1     355420 1 1 1 1 1 0  1776.0 1776.0
401  814.192680 1.140E-25 2.165E-02.08980.158 1954.95750.860.000000             V6         GROUND 46 15 1E       47 16 0E      355420 1 1 1 1 1 0  1488.0 1488.0
401  814.403740 1.610E-25 2.492E-02.09010.199 1868.45050.860.000000             V6         GROUND 37 16 1E       38 17 0E      355420 1 1 1 1 1 0  1200.0 1200.0
401  814.519070 1.720E-25 3.090E-02.09240.297 1842.59420.770.000000             V6         GROUND 28 17 1A2      29 18 0A1     355420 1 1 1 1 1 0   912.0  912.0
401  814.519070 1.720E-25 3.090E-02.09240.297 1842.59420.770.000000             V6         GROUND 28 17 1A1      29 18 0A2     355420 1 1 1 1 1 0   912.0  912.0
401  814.532010 1.430E-25 4.448E-02.09740.247 1877.49560.690.000000             V6         GROUND 19 18 1E       20 19 0E      355420 1 1 1 1 1 0   624.0  624.0
401  814.644530 7.080E-26 1.976E-02.09020.112 2066.53840.860.000000             V6         GROUND 54 14 1A2      55 15 0A1     355420 1 1 1 1 1 0  1744.0 1744.0
401  814.644530 7.080E-26 1.976E-02.09020.112 2066.53840.860.000000             V6         GROUND 54 14 1A1      55 15 0A2     355420 1 1 1 1 1 0  1744.0 1744.0
